date,ticker,open,high,low,close,volume,dividends,stock_splits,industry,previous_close,simple_return,log_return,volatility_P21,volatility_P60,overnight_log_ret,today_log_ret,overnight_volatility_P21,today_volatility_P21
2016-01-04,ADBE,91.7699966430664,92.0,90.54000091552734,91.97000122070312,2993800.0,0.0,0.0,technology,93.94000244140624,-0.020970844895728757,-0.021193856400397712,0.019679016724382107,0.014731155323396859,-0.023370896336781345,0.0021770399363836234,0.011158100485220401,0.01687465984715799
2016-01-04,COST,139.3093270627142,139.5621328686882,137.61819109662272,139.07395935058594,2640800.0,0.0,0.0,retail,140.78253173828125,-0.012136252748115028,-0.01221049838419469,0.016471435584532942,0.012744866845947505,-0.010519536464432856,-0.0016909619197618374,0.01115728147347271,0.008852679620443355
2016-01-04,CSCO,20.843905880606115,20.867601655644208,20.44108674397248,20.859703063964844,35827100.0,0.21,0.0,technology,21.286211013793945,-0.01017127706235732,-0.010223357954656202,0.014331371530478637,0.013454984536884292,-0.010973397397861896,0.0007575931442905603,0.0068464251633155535,0.010904463635755327
2016-01-04,MAR,61.26605061483823,61.5169474436472,60.373962760640495,60.75495529174805,3899500.0,0.0,0.0,hospitality,62.29751586914063,-0.024761189204282497,-0.02507290382630762,0.019791612673482947,0.016447523412378158,-0.016695685358864173,-0.008377218467443508,0.009355479412499127,0.01570590888715997
2016-01-04,MCD,96.91238881802524,97.30913314178734,95.7717591345195,97.18515014648438,9995000.0,0.0,0.0,food,97.64801025390624,-0.004740087444877972,-0.004751357286831291,0.008040727320265586,0.012637726057122224,-0.007561918507392839,0.00281056122056148,0.004983159618810154,0.0061577734819633955
